CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
15057,276,2,1489.5,1,At-Risk Customers
15058,26,11,2102.54,0,Regular Customers
15059,41,9,1337.72,0,Regular Customers
15060,9,4,294.25,0,Regular Customers
15061,4,48,54534.14,3,High Value Customers
15062,72,4,987.86,0,Regular Customers
15063,214,1,370.79999999999995,1,At-Risk Customers
15065,38,4,3158.13,0,Regular Customers
15066,54,1,893.59,0,Regular Customers
15067,79,3,1744.76,0,Regular Customers
15068,47,2,553.36,0,Regular Customers
15069,180,1,1109.53,1,At-Risk Customers
15070,373,1,106.2,1,At-Risk Customers
15071,94,2,982.07,0,Regular Customers
15073,10,3,1043.41,0,Regular Customers
15074,106,1,735.67,0,Regular Customers
15075,78,1,773.03,0,Regular Customers
15076,173,1,880.85,1,At-Risk Customers
15078,8,32,9743.11,3,High Value Customers
15079,213,4,895.61,1,At-Risk Customers
15081,23,5,504.8,0,Regular Customers
15083,257,1,88.19999999999999,1,At-Risk Customers
15087,282,1,306.94,1,At-Risk Customers
15088,22,2,1160.07,0,Regular Customers
15089,11,6,2420.84,0,Regular Customers
15090,309,1,381.32,1,At-Risk Customers
15091,68,1,480.71,0,Regular Customers
15092,216,2,457.81,1,At-Risk Customers
15093,19,6,4597.0199999999995,0,Regular Customers
15095,104,4,1370.6,0,Regular Customers
15096,43,1,219.39,0,Regular Customers
15097,5,1,248.07999999999998,0,Regular Customers
15098,183,3,39916.5,3,High Value Customers
15099,85,1,410.48,0,Regular Customers
15100,334,3,876.0,1,At-Risk Customers
15101,9,2,317.53,0,Regular Customers
15103,32,2,703.36,0,Regular Customers
15104,197,2,993.54,1,At-Risk Customers
15105,19,7,2298.93,0,Regular Customers
15106,18,5,1422.52,0,Regular Customers
15107,312,6,319.5,1,At-Risk Customers
15108,142,4,1300.25,0,Regular Customers
15109,246,1,484.95,1,At-Risk Customers
15110,24,4,996.1,0,Regular Customers
15111,30,3,1567.48,0,Regular Customers
15113,10,3,3509.43,0,Regular Customers
15114,31,10,2760.56,0,Regular Customers
15115,19,1,340.11,0,Regular Customers
15116,18,4,1352.75,0,Regular Customers
15117,15,5,1551.78,0,Regular Customers
15118,135,1,244.8,0,Regular Customers
15119,246,1,266.4,1,At-Risk Customers
15120,134,1,358.82,0,Regular Customers
15121,51,2,457.71999999999997,0,Regular Customers
15122,115,3,1633.78,0,Regular Customers
15123,8,2,2199.31,0,Regular Customers
15124,23,2,184.19,0,Regular Customers
15125,26,15,11528.48,3,High Value Customers
15127,66,1,406.53,0,Regular Customers
15128,61,4,1471.0,0,Regular Customers
15129,51,11,3447.4,0,Regular Customers
15130,170,1,330.11,1,At-Risk Customers
15132,19,5,977.9300000000001,0,Regular Customers
15133,128,3,982.4200000000001,0,Regular Customers
15134,15,8,1387.99,0,Regular Customers
15135,240,1,139.05,1,At-Risk Customers
15136,3,4,1286.7,0,Regular Customers
15139,240,2,178.95999999999998,1,At-Risk Customers
15140,53,7,2354.25,0,Regular Customers
15142,47,1,498.74,0,Regular Customers
15143,226,1,259.45,1,At-Risk Customers
15144,9,17,6580.44,3,High Value Customers
15145,5,4,1194.73,0,Regular Customers
15146,165,2,1327.1599999999999,1,At-Risk Customers
15147,241,1,623.5,1,At-Risk Customers
15148,11,1,301.29,0,Regular Customers
15149,134,1,520.8,0,Regular Customers
15150,18,10,5291.33,0,Regular Customers
15152,10,13,4745.69,0,Regular Customers
15153,32,1,329.25,0,Regular Customers
15154,76,1,254.28,0,Regular Customers
15156,2,3,961.49,0,Regular Customers
15157,4,3,1936.07,0,Regular Customers
15158,46,1,401.4,0,Regular Customers
15159,2,30,18641.01,3,High Value Customers
15160,358,1,158.16,1,At-Risk Customers
15163,19,2,304.47,0,Regular Customers
15164,69,3,824.58,0,Regular Customers
15165,374,1,487.75,1,At-Risk Customers
15167,321,1,158.8,1,At-Risk Customers
15168,26,1,106.56,0,Regular Customers
15171,332,1,1289.5,1,At-Risk Customers
15172,9,5,1624.05,0,Regular Customers
15174,323,1,135.75,1,At-Risk Customers
15175,72,1,224.14,0,Regular Customers
15178,261,1,40.5,1,At-Risk Customers
15179,19,5,2206.95,0,Regular Customers
15180,368,1,87.5,1,At-Risk Customers
15181,67,3,689.48,0,Regular Customers
15182,155,2,622.85,1,At-Risk Customers
15184,30,2,402.2,0,Regular Customers
15185,71,1,310.62,0,Regular Customers
15186,15,2,411.40999999999997,0,Regular Customers
15187,2,16,4777.18,3,High Value Customers
15189,2,41,16225.39,3,High Value Customers
15192,120,3,1044.32,0,Regular Customers
15193,61,1,499.32,0,Regular Customers
15194,4,15,7616.53,3,High Value Customers
15195,3,1,3861.0,0,Regular Customers
15197,11,3,1079.61,0,Regular Customers
15198,93,2,193.64,0,Regular Customers
15199,60,4,1268.7,0,Regular Customers
15201,88,5,1236.54,0,Regular Customers
15203,26,6,1827.8,0,Regular Customers
15204,358,1,316.58,1,At-Risk Customers
15205,86,2,653.24,0,Regular Customers
15206,11,4,420.3,0,Regular Customers
15208,2,5,870.12,0,Regular Customers
15210,226,1,331.18,1,At-Risk Customers
15211,61,2,894.41,0,Regular Customers
15212,242,1,101.8,1,At-Risk Customers
15213,319,2,328.35,1,At-Risk Customers
15214,2,8,1661.44,0,Regular Customers
15215,47,3,734.94,0,Regular Customers
15216,88,1,96.6,0,Regular Customers
15218,11,11,5756.89,0,Regular Customers
15219,177,1,305.75,1,At-Risk Customers
15220,52,6,1778.96,0,Regular Customers
15221,367,1,403.25,1,At-Risk Customers
15222,319,1,585.0,1,At-Risk Customers
15223,226,2,755.75,1,At-Risk Customers
15224,359,2,322.08,1,At-Risk Customers
15225,235,1,409.4,1,At-Risk Customers
15226,311,1,154.41,1,At-Risk Customers
15227,37,5,1219.4,0,Regular Customers
15228,67,4,3386.71,0,Regular Customers
15230,240,2,429.6,1,At-Risk Customers
15232,114,2,612.06,0,Regular Customers
15234,277,1,197.0,1,At-Risk Customers
15235,218,12,2247.51,1,At-Risk Customers
15236,299,1,321.04999999999995,1,At-Risk Customers
15237,2,4,1412.32,0,Regular Customers
15238,30,3,1071.99,0,Regular Customers
15239,11,2,780.59,0,Regular Customers
15240,45,5,1706.57,0,Regular Customers
15241,67,8,1756.44,0,Regular Customers
15243,75,1,316.68,0,Regular Customers
15244,66,2,631.5699999999999,0,Regular Customers
15245,135,3,2515.84,0,Regular Customers
15246,239,2,514.15,1,At-Risk Customers
15247,123,1,356.0,0,Regular Customers
15249,32,13,6688.46,0,Regular Customers
15251,10,11,10484.99,0,Regular Customers
15252,37,2,740.78,0,Regular Customers
15253,17,5,918.1999999999999,0,Regular Customers
15254,128,1,300.36,0,Regular Customers
15255,67,1,890.85,0,Regular Customers
15256,149,1,98.45,1,At-Risk Customers
15257,284,1,317.15,1,At-Risk Customers
15258,169,2,623.16,1,At-Risk Customers
15260,101,7,1810.77,0,Regular Customers
15261,136,1,254.82,0,Regular Customers
15262,324,1,178.95,1,At-Risk Customers
15263,107,1,156.51,0,Regular Customers
15264,65,1,393.74,0,Regular Customers
15265,152,2,1506.12,1,At-Risk Customers
15266,339,1,119.3,1,At-Risk Customers
15267,23,5,1717.3600000000001,0,Regular Customers
15269,24,1,408.8,0,Regular Customers
15270,16,7,2379.49,0,Regular Customers
15271,8,15,2493.34,3,High Value Customers
15272,58,2,721.94,0,Regular Customers
15274,5,2,716.5699999999999,0,Regular Customers
15275,38,1,615.14,0,Regular Customers
15276,67,1,128.63,0,Regular Customers
15277,47,1,255.9,0,Regular Customers
15279,355,1,290.51,1,At-Risk Customers
15280,173,1,113.12,1,At-Risk Customers
15281,59,9,2332.15,0,Regular Customers
15286,50,1,240.55,0,Regular Customers
15287,23,2,486.69,0,Regular Customers
15288,44,5,2306.52,0,Regular Customers
15289,30,3,939.78,0,Regular Customers
15290,5,18,7943.22,3,High Value Customers
15291,26,15,4668.3,3,High Value Customers
15292,202,1,178.39,1,At-Risk Customers
15296,51,6,3672.86,0,Regular Customers
15297,11,3,641.94,0,Regular Customers
15298,3,12,4799.9,0,Regular Customers
15299,68,7,4507.01,0,Regular Customers
15300,65,1,496.44,0,Regular Customers
15301,51,12,5049.95,0,Regular Customers
15303,291,1,574.02,1,At-Risk Customers
15304,61,8,694.4,0,Regular Customers
15306,65,3,1174.35,0,Regular Customers
15307,96,1,205.3,0,Regular Customers
15308,275,1,310.46999999999997,1,At-Risk Customers
15311,1,91,60632.75,2,VIP Customers
15312,76,4,924.85,0,Regular Customers
15313,111,1,52.0,0,Regular Customers
15314,200,1,327.96999999999997,1,At-Risk Customers
15315,65,2,570.5,0,Regular Customers
15316,327,1,165.0,1,At-Risk Customers
15318,4,1,312.62,0,Regular Customers
15319,284,1,204.5,1,At-Risk Customers
15320,45,1,267.13,0,Regular Customers
15321,71,3,2748.31,0,Regular Customers
15322,86,1,679.68,0,Regular Customers
15325,104,1,161.74,0,Regular Customers
15326,334,1,311.71,1,At-Risk Customers
15327,53,1,208.75,0,Regular Customers
15329,40,3,1049.7,0,Regular Customers
15330,33,2,714.96,0,Regular Customers
15332,367,4,1661.06,1,At-Risk Customers
15333,209,1,1028.56,1,At-Risk Customers
15334,157,3,350.82,1,At-Risk Customers
15335,54,1,170.22,0,Regular Customers
15339,67,2,574.07,0,Regular Customers
15341,81,1,2020.52,0,Regular Customers
15342,130,1,406.09,0,Regular Customers
15343,88,1,364.5,0,Regular Customers
15344,1,3,563.94,0,Regular Customers
15345,46,1,393.54,0,Regular Customers
15346,333,1,252.42,1,At-Risk Customers
15347,367,1,201.6,1,At-Risk Customers
15348,73,1,158.04,0,Regular Customers
15349,159,2,463.90999999999997,1,At-Risk Customers
15350,374,1,115.65,1,At-Risk Customers
15351,13,7,1934.66,0,Regular Customers
15353,255,2,770.12,1,At-Risk Customers
15355,30,2,277.05,0,Regular Customers
15356,32,10,2718.03,0,Regular Customers
15358,5,22,8347.2,3,High Value Customers
15360,40,1,427.93,0,Regular Customers
15361,362,1,418.92,1,At-Risk Customers
15363,373,1,326.0,1,At-Risk Customers
15364,96,2,913.19,0,Regular Customers
15365,26,7,2314.32,0,Regular Customers
15366,76,2,602.51,0,Regular Customers
15367,58,4,1877.59,0,Regular Customers
15368,22,1,446.94,0,Regular Customers
15370,41,7,2386.05,0,Regular Customers
15372,138,1,2007.4,0,Regular Customers
15373,9,12,2415.91,0,Regular Customers
15374,129,1,168.0,0,Regular Customers
15376,41,3,1221.56,0,Regular Customers
15379,170,7,3703.29,1,At-Risk Customers
15380,9,5,1690.26,0,Regular Customers
15381,214,2,596.85,1,At-Risk Customers
15382,15,6,5955.71,0,Regular Customers
15384,170,2,642.41,1,At-Risk Customers
15385,41,1,316.88,0,Regular Customers
15386,187,1,394.14,1,At-Risk Customers
15388,271,1,140.54,1,At-Risk Customers
15389,173,1,500.0,1,At-Risk Customers
15392,5,4,1535.53,0,Regular Customers
15393,17,2,231.86,0,Regular Customers
15394,10,4,2183.54,0,Regular Customers
15395,326,1,107.45,1,At-Risk Customers
15396,113,1,288.18,0,Regular Customers
15397,290,1,94.0,1,At-Risk Customers
15398,17,2,1345.53,0,Regular Customers
15399,2,3,815.77,0,Regular Customers
15400,93,5,716.2,0,Regular Customers
15402,149,2,626.77,1,At-Risk Customers
15405,190,1,349.1,1,At-Risk Customers
15406,32,2,510.71,0,Regular Customers
15407,34,4,1046.74,0,Regular Customers
15408,265,1,267.18,1,At-Risk Customers
15410,85,8,3450.84,0,Regular Customers
15411,27,4,1348.93,0,Regular Customers
15412,172,1,190.53,1,At-Risk Customers
15414,10,3,774.9,0,Regular Customers
15415,314,1,559.61,1,At-Risk Customers
15416,65,4,3984.32,0,Regular Customers
15417,86,1,508.8,0,Regular Customers
15419,25,1,135.86,0,Regular Customers
15421,59,4,950.36,0,Regular Customers
15422,324,2,97.7,1,At-Risk Customers
15423,39,1,43.5,0,Regular Customers
15424,255,2,383.34,1,At-Risk Customers
15426,20,5,1404.07,0,Regular Customers
15427,34,3,1430.54,0,Regular Customers
15428,16,1,93.78,0,Regular Customers
15429,27,2,397.35,0,Regular Customers
15432,24,1,171.19,0,Regular Customers
15433,214,2,533.3,1,At-Risk Customers
15434,9,5,1041.48,0,Regular Customers
15435,23,1,149.29,0,Regular Customers
15436,13,3,1067.75,0,Regular Customers
15437,263,1,200.16,1,At-Risk Customers
15438,132,1,156.57999999999998,0,Regular Customers
15440,55,3,383.68,0,Regular Customers
15442,249,1,594.0,1,At-Risk Customers
15443,2,7,3213.59,0,Regular Customers
15444,10,2,1411.21,0,Regular Customers
15445,265,1,113.5,1,At-Risk Customers
15447,331,1,155.17000000000002,1,At-Risk Customers
15448,313,1,494.64,1,At-Risk Customers
15449,27,3,974.52,0,Regular Customers
15450,31,1,429.84,0,Regular Customers
15452,30,3,528.48,0,Regular Customers
15453,2,7,1371.77,0,Regular Customers
15454,363,1,179.1,1,At-Risk Customers
15456,284,3,434.59,1,At-Risk Customers
15457,263,1,237.07,1,At-Risk Customers
15458,26,1,161.64,0,Regular Customers
15460,355,1,214.26,1,At-Risk Customers
15462,95,3,234.6,0,Regular Customers
15463,30,1,126.14,0,Regular Customers
15464,339,1,1044.65,1,At-Risk Customers
15465,20,18,7354.62,3,High Value Customers
15466,86,1,334.53,0,Regular Customers
15467,10,3,524.88,0,Regular Customers
15468,52,2,467.51,0,Regular Customers
15469,51,2,538.55,0,Regular Customers
15471,3,1,454.48,0,Regular Customers
15472,114,1,371.56,0,Regular Customers
15473,15,7,1771.2,0,Regular Customers
15475,78,1,454.11,0,Regular Customers
15478,41,2,1399.92,0,Regular Customers
15480,117,1,905.5,0,Regular Customers
15482,16,12,10879.76,3,High Value Customers
15483,162,4,225.26,1,At-Risk Customers
15484,2,4,3590.41,0,Regular Customers
15485,31,3,2564.5,0,Regular Customers
15488,93,1,91.32,0,Regular Customers
15489,23,3,1134.28,0,Regular Customers
15491,96,6,3100.09,0,Regular Customers
15492,29,2,659.46,0,Regular Customers
15493,33,5,1953.41,0,Regular Customers
15494,22,2,1280.58,0,Regular Customers
15497,18,2,1262.2,0,Regular Customers
15498,3,27,13316.4,3,High Value Customers
15500,9,4,1131.56,0,Regular Customers
15502,16,12,10384.93,3,High Value Customers
15503,363,1,141.04,1,At-Risk Customers
15504,82,1,52.83,0,Regular Customers
15505,53,5,3610.96,0,Regular Customers
15506,23,3,972.08,0,Regular Customers
15507,172,1,475.86,1,At-Risk Customers
15508,190,6,1000.27,1,At-Risk Customers
15510,331,1,250.0,1,At-Risk Customers
15511,12,5,900.53,0,Regular Customers
15512,156,2,121.0,1,At-Risk Customers
15513,34,19,14758.22,3,High Value Customers
15514,13,11,4023.7200000000003,0,Regular Customers
15516,45,3,62.43,0,Regular Customers
15517,234,1,267.03,1,At-Risk Customers
15518,65,8,1921.55,0,Regular Customers
15520,2,1,343.5,0,Regular Customers
15521,41,8,3000.2,0,Regular Customers
15522,33,2,397.99,0,Regular Customers
15523,85,1,412.01,0,Regular Customers
15524,25,1,440.0,0,Regular Customers
15525,3,3,734.37,0,Regular Customers
15526,34,2,148.44,0,Regular Customers
15527,19,8,2428.53,0,Regular Customers
15528,255,1,229.32999999999998,1,At-Risk Customers
15529,23,11,3962.6,0,Regular Customers
15530,22,4,1497.31,0,Regular Customers
15531,9,2,1972.39,0,Regular Customers
15532,26,4,1564.73,0,Regular Customers
15533,20,3,807.5699999999999,0,Regular Customers
15535,174,4,502.9,1,At-Risk Customers
15537,164,1,110.92,1,At-Risk Customers
15539,8,1,538.46,0,Regular Customers
15540,12,1,213.3,0,Regular Customers
15541,115,1,85.13,0,Regular Customers
15543,289,1,127.86,1,At-Risk Customers
15544,10,9,3546.71,0,Regular Customers
15545,55,2,288.97,0,Regular Customers
15547,8,14,4910.6,3,High Value Customers
15549,78,3,1681.46,0,Regular Customers
15550,5,4,575.63,0,Regular Customers
15551,37,1,436.06,0,Regular Customers
15552,218,1,90.12,1,At-Risk Customers
15553,61,1,428.93,0,Regular Customers
15554,278,1,217.2,1,At-Risk Customers
15555,13,16,4794.86,3,High Value Customers
15556,25,1,279.77,0,Regular Customers
15557,29,1,468.90999999999997,0,Regular Customers
15561,12,4,800.59,0,Regular Customers
15562,352,1,134.55,1,At-Risk Customers
15563,23,4,1400.44,0,Regular Customers
15565,51,2,173.16,0,Regular Customers
15567,19,1,186.01,0,Regular Customers
15568,3,3,758.29,0,Regular Customers
15569,104,5,1375.71,0,Regular Customers
15570,8,12,4148.82,0,Regular Customers
15571,12,4,650.4300000000001,0,Regular Customers
15572,5,7,2533.42,0,Regular Customers
15573,32,2,591.19,0,Regular Customers
15574,178,4,675.64,1,At-Risk Customers
15576,38,1,921.37,0,Regular Customers
15577,152,3,258.88,1,At-Risk Customers
15578,163,1,127.1,1,At-Risk Customers
15579,69,2,327.6,0,Regular Customers
15581,121,13,3675.77,0,Regular Customers
15582,25,3,682.91,0,Regular Customers
15584,24,4,720.86,0,Regular Customers
15585,177,1,455.3,1,At-Risk Customers
15587,51,4,913.6800000000001,0,Regular Customers
15589,256,3,478.53,1,At-Risk Customers
15592,47,1,388.58,0,Regular Customers
15593,71,1,199.8,0,Regular Customers
15594,16,5,1771.78,0,Regular Customers
15596,101,5,1406.59,0,Regular Customers
15597,36,1,324.57,0,Regular Customers
15598,54,1,240.68,0,Regular Customers
15599,27,2,761.74,0,Regular Customers
15601,12,14,6776.56,3,High Value Customers
15602,9,9,1297.87,0,Regular Customers
15603,79,1,48.480000000000004,0,Regular Customers
15604,53,1,216.39,0,Regular Customers
15605,37,5,1198.23,0,Regular Customers
15606,62,9,2920.16,0,Regular Customers
15607,337,1,104.75999999999999,1,At-Risk Customers
15608,29,4,1093.68,0,Regular Customers
15609,185,1,298.48,1,At-Risk Customers
15610,52,1,112.46000000000001,0,Regular Customers
15611,10,13,1591.45,0,Regular Customers
15612,37,2,195.15,0,Regular Customers
15615,11,23,10399.74,3,High Value Customers
15618,33,4,776.851,0,Regular Customers
15619,11,1,336.4,0,Regular Customers
15620,57,3,1553.18,0,Regular Customers
15621,5,4,1293.03,0,Regular Customers
15622,44,9,3709.56,0,Regular Customers
15623,142,1,301.03,0,Regular Customers
15624,117,4,588.13,0,Regular Customers
15625,104,4,1534.26,0,Regular Customers
15626,75,2,675.8,0,Regular Customers
15628,5,9,2870.24,0,Regular Customers
15630,46,2,1186.35,0,Regular Customers
15632,16,8,3285.31,0,Regular Customers
15634,18,1,243.55,0,Regular Customers
15636,90,2,724.76,0,Regular Customers
15637,53,1,223.36,0,Regular Customers
15639,135,1,425.32,0,Regular Customers
15640,5,15,12416.11,3,High Value Customers
15641,106,4,1887.2,0,Regular Customers
15643,192,3,664.0,1,At-Risk Customers
15644,167,4,803.54,1,At-Risk Customers
15645,19,1,612.01,0,Regular Customers
15646,158,3,447.64,1,At-Risk Customers
15648,205,2,639.5,1,At-Risk Customers
15649,337,2,816.0,1,At-Risk Customers
15651,37,3,646.3,0,Regular Customers
15652,92,1,337.74,0,Regular Customers
15653,93,2,877.44,0,Regular Customers
15654,10,2,922.53,0,Regular Customers
15655,244,1,560.67,1,At-Risk Customers
15656,46,4,748.5,0,Regular Customers
15657,23,1,30.0,0,Regular Customers
15658,191,5,1024.1,1,At-Risk Customers
15659,44,1,306.45,0,Regular Customers
15660,26,9,1600.86,0,Regular Customers
15661,318,2,309.8,1,At-Risk Customers
15663,107,1,138.14,0,Regular Customers
15664,51,1,386.43,0,Regular Customers
15665,169,2,2222.21,1,At-Risk Customers
15667,40,1,301.32,0,Regular Customers
15668,218,1,76.32,1,At-Risk Customers
15669,41,4,684.34,0,Regular Customers
15670,297,1,173.05,1,At-Risk Customers
15671,19,7,2657.13,0,Regular Customers
15673,89,4,2726.23,0,Regular Customers
15674,74,5,2446.6,0,Regular Customers
15675,82,3,323.69,0,Regular Customers
15676,19,3,3435.7599999999998,0,Regular Customers
15677,50,1,657.23,0,Regular Customers
15678,53,1,352.7,0,Regular Customers
15679,25,4,781.28,0,Regular Customers
15680,10,3,1333.68,0,Regular Customers
15681,26,5,1426.16,0,Regular Customers
15683,118,1,193.75,0,Regular Customers
15687,9,9,2993.1,0,Regular Customers
15689,120,2,254.1,0,Regular Customers
15690,5,2,239.76,0,Regular Customers
15691,253,1,136.8,1,At-Risk Customers
15692,29,1,191.04,0,Regular Customers
15694,1,14,6479.4,3,High Value Customers
15695,267,2,409.98,1,At-Risk Customers
15696,34,8,2711.11,0,Regular Customers
15699,18,1,309.65,0,Regular Customers
15700,173,2,696.6800000000001,1,At-Risk Customers
15701,3,4,1529.0,0,Regular Customers
15703,265,1,211.5,1,At-Risk Customers
15704,141,4,2293.62,0,Regular Customers
15705,202,1,143.1,1,At-Risk Customers
15706,64,4,1060.56,0,Regular Customers
15707,36,4,916.98,0,Regular Customers
15708,41,7,3235.25,0,Regular Customers
15709,284,1,133.25,1,At-Risk Customers
15712,10,5,1072.36,0,Regular Customers
15713,144,2,356.7,0,Regular Customers
15714,12,2,330.03,0,Regular Customers
15716,146,4,1101.11,0,Regular Customers
15717,235,1,150.3,1,At-Risk Customers
15719,33,13,5030.07,0,Regular Customers
15720,25,1,598.73,0,Regular Customers
15721,12,1,471.4,0,Regular Customers
15722,36,5,2211.21,0,Regular Customers
15723,365,1,190.70000000000002,1,At-Risk Customers
15724,202,2,218.25,1,At-Risk Customers
15725,16,1,415.25,0,Regular Customers
15727,17,7,5159.0599999999995,0,Regular Customers
15729,213,1,85.0,1,At-Risk Customers
15730,66,3,1120.88,0,Regular Customers
15732,213,2,294.12,1,At-Risk Customers
15733,283,1,162.3,1,At-Risk Customers
15734,115,2,1339.45,0,Regular Customers
15737,15,8,1188.12,0,Regular Customers
15738,19,16,4812.42,3,High Value Customers
15739,67,1,449.12,0,Regular Customers
15740,50,1,154.88,0,Regular Customers
15743,17,4,775.96,0,Regular Customers
15744,78,1,34.8,0,Regular Customers
15745,20,4,1094.59,0,Regular Customers
15746,135,1,196.88,0,Regular Customers
15747,13,3,946.64,0,Regular Customers
15748,41,1,144.36,0,Regular Customers
15749,236,3,44534.3,3,High Value Customers
15750,3,8,2463.05,0,Regular Customers
15752,40,7,2626.6,0,Regular Customers
15753,305,1,79.2,1,At-Risk Customers
15754,52,3,458.57,0,Regular Customers
15755,11,6,2364.25,0,Regular Customers
15756,62,4,528.01,0,Regular Customers
15757,66,2,714.42,0,Regular Customers
15758,25,1,205.25,0,Regular Customers
15759,219,3,253.04,1,At-Risk Customers
15762,66,2,583.75,0,Regular Customers
15763,32,2,1086.92,0,Regular Customers
15764,89,6,3279.97,0,Regular Customers
15766,65,1,315.06,0,Regular Customers
15768,116,3,621.8299999999999,0,Regular Customers
15769,8,26,56252.72,3,High Value Customers
15773,6,1,635.6800000000001,0,Regular Customers
15774,69,1,270.8,0,Regular Customers
15775,246,1,104.9,1,At-Risk Customers
15776,134,1,241.62,0,Regular Customers
15777,242,4,1047.1100000000001,1,At-Risk Customers
15780,184,3,475.28000000000003,1,At-Risk Customers
15781,26,3,345.46,0,Regular Customers
15782,10,3,2614.74,0,Regular Customers
15783,11,1,246.29999999999998,0,Regular Customers
15785,33,5,2328.97,0,Regular Customers
15786,47,3,4919.0,0,Regular Customers
15787,27,3,933.26,0,Regular Customers
15789,359,1,351.3,1,At-Risk Customers
15790,11,1,218.75,0,Regular Customers
15791,44,2,1612.69,0,Regular Customers
15793,15,3,965.61,0,Regular Customers
15795,150,1,610.01,1,At-Risk Customers
15796,2,8,2708.61,0,Regular Customers
15797,114,4,2207.4,0,Regular Customers
15799,76,3,884.14,0,Regular Customers
15800,108,2,696.89,0,Regular Customers
15801,47,3,1063.95,0,Regular Customers
15802,143,1,451.42,0,Regular Customers
15803,52,1,415.82,0,Regular Customers
15804,1,13,4206.39,0,Regular Customers
15805,24,17,5488.18,3,High Value Customers
15806,47,3,784.5799999999999,0,Regular Customers
15807,51,3,903.9,0,Regular Customers
15808,307,4,3651.27,1,At-Risk Customers
15809,37,5,515.77,0,Regular Customers
15810,79,4,1391.98,0,Regular Customers
15811,23,6,2218.62,0,Regular Customers
15812,108,5,1801.1399999999999,0,Regular Customers
15813,208,2,1303.9099999999999,1,At-Risk Customers
15814,17,4,1945.33,0,Regular Customers
15815,64,5,2100.6,0,Regular Customers
15819,50,4,1905.45,0,Regular Customers
15820,320,1,206.98000000000002,1,At-Risk Customers
15821,45,2,570.96,0,Regular Customers
15822,4,2,885.47,0,Regular Customers
15823,373,1,15.0,1,At-Risk Customers
15825,173,1,532.94,1,At-Risk Customers
15826,57,3,1654.31,0,Regular Customers
15827,74,14,1836.09,0,Regular Customers
15829,100,2,636.14,0,Regular Customers
15830,38,1,576.0,0,Regular Customers
15831,59,3,794.64,0,Regular Customers
15832,255,1,836.79,1,At-Risk Customers
15834,71,4,2225.15,0,Regular Customers
15835,45,4,954.09,0,Regular Customers
15836,51,1,137.37,0,Regular Customers
15837,65,1,391.98,0,Regular Customers
15838,12,19,33643.08,3,High Value Customers
15839,34,3,1048.49,0,Regular Customers
15840,59,2,355.56,0,Regular Customers
15841,73,4,1224.06,0,Regular Customers
15843,304,1,118.95,1,At-Risk Customers
15844,47,1,130.74,0,Regular Customers
15845,18,8,3711.77,0,Regular Customers
15847,39,2,389.27,0,Regular Customers
15850,20,2,234.88,0,Regular Customers
15852,187,2,160.71,1,At-Risk Customers
15853,52,1,110.8,0,Regular Customers
15854,5,12,2969.12,0,Regular Customers
15855,137,5,712.24,0,Regular Customers
15856,5,27,16143.64,3,High Value Customers
15857,19,1,297.0,0,Regular Customers
15858,16,5,1427.57,0,Regular Customers
15860,41,8,965.16,0,Regular Customers
15861,13,8,3146.92,0,Regular Customers
15862,9,4,832.88,0,Regular Customers
15863,26,2,68.84,0,Regular Customers
15864,23,6,1936.32,0,Regular Customers
15865,41,3,895.13,0,Regular Customers
15866,102,1,211.89,0,Regular Customers
15867,6,15,3810.14,3,High Value Customers
15869,278,2,149.64,1,At-Risk Customers
15870,33,1,351.44,0,Regular Customers
15872,15,2,316.25,0,Regular Customers
15874,64,7,4405.88,0,Regular Customers
15877,2,2,490.33,0,Regular Customers
15880,370,1,329.03,1,At-Risk Customers
15881,313,5,501.39,1,At-Risk Customers
15882,199,4,516.36,1,At-Risk Customers
15883,3,2,396.48,0,Regular Customers
15885,93,3,379.35,0,Regular Customers
15886,61,1,181.09,0,Regular Customers
15888,81,1,168.31,0,Regular Customers
15889,157,2,420.07,1,At-Risk Customers
15891,227,1,511.68,1,At-Risk Customers
15894,254,2,258.25,1,At-Risk Customers
15895,150,1,179.17,1,At-Risk Customers
15897,195,2,208.59,1,At-Risk Customers
15898,2,5,1383.83,0,Regular Customers
15899,369,1,56.25,1,At-Risk Customers
15900,24,1,337.28000000000003,0,Regular Customers
15901,17,3,351.73,0,Regular Customers
15903,10,7,5126.76,0,Regular Customers
15904,9,1,164.68,0,Regular Customers
15906,20,7,1567.69,0,Regular Customers
15907,4,3,882.72,0,Regular Customers
15909,174,1,191.94,1,At-Risk Customers
15910,1,8,1228.8799999999999,0,Regular Customers
15912,179,2,264.62,1,At-Risk Customers
15916,17,8,1502.86,0,Regular Customers
15917,248,1,123.1,1,At-Risk Customers
15918,191,2,334.23,1,At-Risk Customers
15919,20,2,525.69,0,Regular Customers
15920,155,4,167.5,1,At-Risk Customers
15921,173,1,323.03,1,At-Risk Customers
15922,374,1,369.5,1,At-Risk Customers
15923,373,1,127.08,1,At-Risk Customers
15925,195,1,207.15,1,At-Risk Customers
15930,68,1,426.63,0,Regular Customers
15932,5,8,2495.87,0,Regular Customers
15933,22,3,1107.46,0,Regular Customers
15935,240,2,416.86,1,At-Risk Customers
15937,65,1,145.35000000000002,0,Regular Customers
15938,113,5,404.58,0,Regular Customers
15939,90,15,6115.01,3,High Value Customers
15940,312,1,35.8,1,At-Risk Customers
